antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,formatted_rule
"frozenset({'time_of_day=Вечер', 'departure_airport=OVB', 'airline_code=SU'})","frozenset({'delay_category=Короткая', 'arrival_airport=RGK'})",0.005532573150392269,0.0023883785731201594,0.0016678339824953013,0.3014571948998178,126.21834674475264,1.0,0.0016546201033286845,1.4281324124207484,0.9975964971257816,0.26672038678485094,0.2997848159576777,0.49988471559336883,"если вечер, аэропорт вылета OVB, авиакомпания SU, то короткая задержка"
"frozenset({'departure_airport=LED', 'time_of_day=Вечер', 'airline_code=UT'})","frozenset({'delay_category=Короткая', 'arrival_airport=CEE'})",0.0036783045535394862,0.0036531106867344213,0.0016779115292173273,0.45616438356164385,124.8701237600378,1.0,0.0016644742755437284,1.8320736251856016,0.9956539979095875,0.29679144385026734,0.45417040764467476,0.457737364194615,"если аэропорт вылета LED, вечер, авиакомпания UT, то короткая задержка"
"frozenset({'time_of_day=Вечер', 'airline_code=S7', 'departure_airport=OMS'})","frozenset({'arrival_airport=VKT', 'delay_category=Короткая'})",0.0018391522767697431,0.007749633429237986,0.0017182217161054313,0.9342465753424658,120.55364732707484,1.0,0.0017039689601399174,15.09047432493035,0.9935321948231624,0.2183098591549296,0.9337330306213144,0.5779815451484761,"если вечер, авиакомпания S7, аэропорт вылета OMS, то короткая задержка"
"frozenset({'arrival_airport=DME', 'time_of_day=Вечер', 'airline_code=UT'})","frozenset({'departure_airport=GRV', 'delay_category=Короткая'})",0.0073566091070789725,0.001965121610795068,0.0017182217161054313,0.23356164383561645,118.85353178784686,1.0,0.0017037650845669386,1.3021724061199635,0.998935057581395,0.22597746852220013,0.2320525336735831,0.5539603090972954,"если аэропорт прилета DME, вечер, авиакомпания UT, то короткая задержка"
"frozenset({'arrival_airport=KUF', 'airline_code=S7', 'time_of_day=День'})","frozenset({'delay_category=Короткая', 'departure_airport=URS'})",0.0036883821002615122,0.00386977794125798,0.0016829503025783403,0.4562841530054645,117.90964751252278,1.0,0.0016686770828878176,1.832078699866832,0.9951895691747458,0.2864493996569468,0.4541719195399811,0.44558999316939896,"если аэропорт прилета KUF, авиакомпания S7, день, то короткая задержка"
"frozenset({'time_of_day=Утро', 'arrival_airport=OMS', 'airline_code=S7'})","frozenset({'departure_airport=VKT', 'delay_category=Короткая'})",0.0018441910501307561,0.007648857962017726,0.0016577564357732754,0.8989071038251366,117.52174093032967,1.0,0.0016436504803760009,9.816230215835176,0.9933228131692978,0.21157556270096464,0.8981278985911682,0.5578198233223179,"если утро, аэропорт прилета OMS, авиакомпания S7, то короткая задержка"
"frozenset({'time_of_day=Утро', 'airline_code=WZ', 'arrival_airport=KHV'})","frozenset({'delay_category=Короткая', 'departure_airport=UUS'})",0.002106207264903432,0.006877925637782738,0.0016829503025783403,0.799043062200957,116.17500744869167,1.0,0.0016684639656325767,4.941964608135796,0.9934847815213178,0.23050379572118704,0.7976513230479773,0.5218658534448009,"если утро, авиакомпания WZ, аэропорт прилета KHV, то короткая задержка"
"frozenset({'time_of_day=Утро', 'airline_code=SU', 'departure_airport=NOZ'})","frozenset({'arrival_airport=TOF', 'delay_category=Короткая'})",0.002106207264903432,0.007044205158696167,0.0016879890759393533,0.8014354066985646,113.77229774592548,1.0,0.0016731525198586373,5.00066894269476,0.993302615344881,0.2261985145172181,0.8000267541283946,0.5205317233778946,"если утро, авиакомпания SU, аэропорт вылета NOZ, то короткая задержка"
"frozenset({'airline_code=SU', 'time_of_day=День', 'arrival_airport=UFA'})","frozenset({'departure_airport=ESL', 'delay_category=Короткая'})",0.0018441910501307561,0.008218239351812194,0.0017182217161054313,0.9316939890710383,113.36905013183772,1.0,0.0017030657126449868,14.519684975889477,0.9930105516037322,0.20591787439613526,0.9311279823453098,0.5703840883429993,"если авиакомпания SU, день, аэропорт прилета UFA, то короткая задержка"
"frozenset({'airline_code=WZ', 'arrival_airport=REN', 'time_of_day=День'})","frozenset({'departure_airport=ESL', 'delay_category=Короткая'})",0.0018391522767697431,0.008218239351812194,0.0017031053960223923,0.9260273972602739,112.67953604394313,1.0,0.0016879908024074683,13.407420097651423,0.9929514630166761,0.20386007237635706,0.9254144352368604,0.5666311112604252,"если авиакомпания WZ, аэропорт прилета REN, день, то короткая задержка"
"frozenset({'time_of_day=Утро', 'airline_code=WZ', 'arrival_airport=VOG'})","frozenset({'delay_category=Короткая', 'departure_airport=CSY'})",0.0018441910501307561,0.008313976045671441,0.0017182217161054313,0.9316939890710383,112.06358834244081,1.0,0.0017028891558910025,14.518283390691378,0.9929076062397563,0.2035820895522388,0.9311213334875964,0.5691803278688525,"если утро, авиакомпания WZ, аэропорт прилета VOG, то короткая задержка"
"frozenset({'time_of_day=Утро', 'airline_code=SU', 'departure_airport=UUA'})","frozenset({'delay_category=Короткая', 'arrival_airport=REN'})",0.0018441910501307561,0.008485294339945883,0.0017434155829104962,0.9453551912568307,111.41100748932416,1.0,0.0017277670790310428,18.144719113579008,0.9928552409679072,0.20305164319248828,0.9448875458616701,0.5754091870773465,"если утро, авиакомпания SU, аэропорт вылета UUA, то короткая задержка"
"frozenset({'time_of_day=Утро', 'departure_airport=UFA', 'airline_code=S7'})","frozenset({'delay_category=Короткая', 'arrival_airport=ESL'})",0.0018441910501307561,0.00812754143131396,0.0016627952091342883,0.9016393442622951,110.93629628123952,1.0,0.0016478064699670923,10.084036662114974,0.992816761471195,0.20012128562765313,0.9008333633140257,0.5531135344994055,"если утро, аэропорт вылета UFA, авиакомпания S7, то короткая задержка"
"frozenset({'airline_code=UT', 'time_of_day=День', 'arrival_airport=UFA'})","frozenset({'departure_airport=REN', 'delay_category=Короткая'})",0.0018441910501307561,0.008414751512891701,0.0016879890759393533,0.9153005464480874,108.77333038840352,1.0,0.0016724706665102041,11.707103256331667,0.9926371825970729,0.1969429747207525,0.9145817732956989,0.5579496744216486,"если авиакомпания UT, день, аэропорт прилета UFA, то короткая задержка"
"frozenset({'departure_airport=KJA', 'airline_code=S7', 'time_of_day=День'})","frozenset({'delay_category=Короткая', 'arrival_airport=UKX'})",0.00922095525065378,0.0016980666226613793,0.0016980666226613793,0.18415300546448088,108.44863387978143,1.0,0.00168240882632119,1.223638672525472,1.0,0.18415300546448088,0.18276528647456308,0.5920765027322404,"если аэропорт вылета KJA, авиакомпания S7, день, то короткая задержка"
"frozenset({'time_of_day=Вечер', 'departure_airport=NBC', 'airline_code=S7'})","frozenset({'arrival_airport=CSY', 'delay_category=Короткая'})",0.0018391522767697431,0.008369402552642584,0.0016678339824953013,0.9068493150684932,108.35293312330418,1.0,0.0016524413767354063,10.64544611965546,0.9925964365045261,0.1952802359882006,0.9060631195010581,0.5530634293584489,"если вечер, аэропорт вылета NBC, авиакомпания S7, то короткая задержка"
"frozenset({'airline_code=UT', 'arrival_airport=MJZ', 'time_of_day=День'})","frozenset({'departure_airport=CNN', 'delay_category=Короткая'})",0.0036883821002615122,0.0043232675437491494,0.0017182217161054313,0.46584699453551914,107.75345032927001,1.0,0.0017022758534824254,1.8640290745728278,0.9943872347930102,0.2730184147317854,0.4635276811714076,0.4316414459857083,"если авиакомпания UT, аэропорт прилета MJZ, день, то короткая задержка"
"frozenset({'arrival_airport=UUA', 'airline_code=UT', 'time_of_day=День'})","frozenset({'departure_airport=REN', 'delay_category=Короткая'})",0.0018441910501307561,0.008414751512891701,0.0016678339824953013,0.9043715846994536,107.47454435391512,1.0,0.0016523155730661522,10.36914859846519,0.9925258784789165,0.19413489736070383,0.9035600666241762,0.5512875887569124,"если аэропорт прилета UUA, авиакомпания UT, день, то короткая задержка"
"frozenset({'time_of_day=Утро', 'airline_code=WZ', 'departure_airport=CSY'})","frozenset({'arrival_airport=VOG', 'delay_category=Короткая'})",0.0018441910501307561,0.008686845274386403,0.0017182217161054313,0.9316939890710383,107.25343431846133,1.0,0.0017022015137965372,14.51282458518299,0.9925066611379548,0.1949685534591195,0.9310954256953564,0.5647449063684657,"если утро, авиакомпания WZ, аэропорт вылета CSY, то короткая задержка"
"frozenset({'departure_airport=MJZ', 'airline_code=SU', 'time_of_day=День'})","frozenset({'arrival_airport=CNN', 'delay_category=Короткая'})",0.0036883821002615122,0.004343422637193201,0.0017131829427444183,0.4644808743169399,106.93890811811394,1.0,0.0016971627404355242,1.8592362618101395,0.9943162849449618,0.2711323763955343,0.4621447416121246,0.42945621442065096,"если аэропорт вылета MJZ, авиакомпания SU, день, то короткая задержка"
"frozenset({'time_of_day=Утро', 'airline_code=WZ', 'departure_airport=UFA'})","frozenset({'delay_category=Короткая', 'arrival_airport=REN'})",0.0018441910501307561,0.008485294339945883,0.0016678339824953013,0.9043715846994536,106.58105051724363,1.0,0.001652185478615848,10.368410922045138,0.9924477323241031,0.1925538103548575,0.9035532052579227,0.5504637020884441,"если утро, авиакомпания WZ, аэропорт вылета UFA, то короткая задержка"
"frozenset({'airline_code=SU', 'time_of_day=День', 'departure_airport=ROV'})","frozenset({'arrival_airport=VOG', 'delay_category=Короткая'})",0.0018441910501307561,0.008686845274386403,0.0017031053960223923,0.9234972677595629,106.30985571741915,1.0,0.0016870851937134982,12.957879093913382,0.9924237534110031,0.19292237442922375,0.9228268767787992,0.5597764761071596,"если авиакомпания SU, день, аэропорт вылета ROV, то короткая задержка"
"frozenset({'airline_code=WZ', 'time_of_day=День', 'arrival_airport=NBC'})","frozenset({'delay_category=Короткая', 'departure_airport=CSY'})",0.0018441910501307561,0.008313976045671441,0.0016224850222461844,0.8797814207650273,105.81957608875642,1.0,0.0016071524620317557,8.249024653801914,0.992380091175904,0.19008264462809918,0.8787735469381696,0.5374664679582712,"если авиакомпания WZ, день, аэропорт прилета NBC, то короткая задержка"
"frozenset({'time_of_day=Утро', 'departure_airport=AER', 'airline_code=S7'})","frozenset({'delay_category=Короткая', 'arrival_airport=PEZ'})",0.0023682234796761075,0.00679730526400653,0.0016980666226613793,0.7170212765957448,105.4861079128748,1.0,0.001681969084736633,3.5098140340294517,0.9928714201213505,0.22739541160593793,0.7150846197819924,0.48341797706733125,"если утро, аэропорт вылета AER, авиакомпания S7, то короткая задержка"
